68.379034331 10.10.1.2:59234 10.10.2.1:5001 32 0x6fda8dc 0x6fd26c4 23 16 214912 793100 29312
68.391191112 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdae84 0x6fd2c6c 23 16 214912 792880 29312
68.427142301 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e01de 0xee3d856e 23 16 262656 787274 29312
68.438983763 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdb42c 0x6fd3214 23 16 214912 792712 29312
68.441471068 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbba326 0x2fbb1b66 25 18 298496 791591 29312
68.451072409 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdb9d4 0x6fd37bc 23 16 214912 794049 29312
68.463023012 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdbf7c 0x6fd3d64 23 16 214912 795257 29312
68.475006631 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdc524 0x6fd430c 23 16 214912 796324 29312
68.487011963 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdcacc 0x6fd48b4 23 16 214912 795763 29312
68.498974294 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdd074 0x6fd4e5c 23 16 214912 795266 29312
68.522974332 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdd61c 0x6fd5404 23 16 214912 794800 29312
68.534894577 10.10.1.2:59234 10.10.2.1:5001 32 0x6fddbc4 0x6fd59ac 23 16 214912 795888 29312
68.546894333 10.10.1.2:59234 10.10.2.1:5001 32 0x6fde16c 0x6fd5f54 23 16 214912 795312 29312
68.549486236 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbae76 0x2fbb210e 25 18 298496 796130 29312
68.558856927 10.10.1.2:59234 10.10.2.1:5001 32 0x6fde714 0x6fd64fc 23 16 214912 794811 29312
68.582975341 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e0d2e 0xee3d90be 23 16 262656 789306 29312
68.594908983 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdecbc 0x6fd6aa4 23 16 214912 794369 29312
68.606940023 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdf264 0x6fd704c 23 16 214912 797026 29312
68.618952980 10.10.1.2:59234 10.10.2.1:5001 32 0x6fdfdb4 0x6fd75f4 24 18 214912 800856 29312
68.631006195 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe035c 0x6fd7b9c 24 18 214912 802672 29312
68.678861595 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbb41e 0x2fbb26b6 25 18 298496 801613 29312
68.681504586 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe0904 0x6fd8144 24 18 214912 804282 29312
68.693548979 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e187e 0xee3d9c0e 23 16 262656 792330 29312
68.702869421 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe0eac 0x6fd86ec 24 18 214912 810500 29312
68.726939493 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbbf6e 0x2fbb3206 25 18 298496 803327 29312
68.762949618 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbcabe 0x2fbb3d56 25 18 298496 804839 29312
68.777576085 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe19fc 0x6fd923c 24 18 214912 812603 29312
68.786879797 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbd60e 0x2fbb48a6 25 18 298496 807673 29312
68.810828632 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe1fa4 0x6fd97e4 24 18 214912 817529 29312
68.846817545 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbe15e 0x2fbb53f6 25 18 298496 810140 29312
68.870831085 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbecae 0x2fbb5f46 25 18 298496 813536 29312
68.873535024 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e23ce 0xee3da1b6 23 16 262656 801294 29312
68.894818613 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbbf7fe 0x2fbb6a96 25 18 298496 816787 29312
68.930786443 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e2976 0xee3da75e 23 16 262656 807628 29312
68.942811215 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbc034e 0x2fbb75e6 25 18 298496 819639 29312
68.978779740 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbc0e9e 0x2fbb8136 25 18 298496 825136 29312
68.993548453 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe2af4 0x6fda334 24 18 214912 815764 29312
69.002724099 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e34c6 0xee3db2ae 23 16 262656 807119 29312
69.026639649 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e4016 0xee3dbdfe 23 16 262656 809655 29312
69.050668102 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e4b66 0xee3dc94e 23 16 262656 811863 29312
69.074713322 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbc19ee 0x2fbb8c86 25 18 298496 825442 29312
69.098708147 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e56b6 0xee3dd49e 23 16 262656 813802 29312
69.122336145 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e6206 0xee3ddfee 23 16 262656 815509 29312
69.146389940 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e6d56 0xee3deb3e 23 16 262656 816961 29312
69.170587932 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbc253e 0x2fbb97d6 26 19 298496 825698 29312
69.194656412 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e78a6 0xee3df68e 24 18 262656 818237 29312
69.206281411 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe309c 0x6fda8dc 24 18 214912 820289 29312
69.218169284 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe3644 0x6fdae84 24 18 214912 821158 29312
69.242123639 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e83f6 0xee3e01de 24 18 262656 819388 29312
69.254234072 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe3bec 0x6fdb42c 24 18 214912 821884 29312
69.278564187 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe4194 0x6fdb9d4 24 18 214912 821053 29312
69.290509317 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe473c 0x6fdbf7c 24 18 214912 821858 29312
69.302561542 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe4ce4 0x6fdc524 24 18 214912 822560 29312
69.305466439 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbc308e 0x2fbba326 26 19 298496 825909 29312
69.314403107 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe528c 0x6fdcacc 24 18 214912 823184 29312
69.326389757 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe5834 0x6fdd074 24 18 214912 823709 29312
69.338496748 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe5ddc 0x6fdd61c 24 18 214912 824172 29312
69.350470333 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe6384 0x6fddbc4 24 18 214912 823090 29312
69.362434856 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe692c 0x6fde16c 24 18 214912 822150 29312
69.374457145 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc3bde 0x2fbba8ce 26 19 298496 830669 29312
69.386417936 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe6ed4 0x6fde714 24 18 214912 821323 29312
69.410469878 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e8f46 0xee3e0d2e 24 18 262656 818836 29312
69.422174076 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe747c 0x6fdecbc 24 18 214912 822102 29312
69.434004915 10.10.1.2:59234 10.10.2.1:5001 32 0x6fe7a24 0x6fdf264 24 18 214912 822746 29312
69.445984228 10.10.1.2:59234 10.10.2.1:5001 44 0x6fe7fcc 0x6fdf80c 24 18 214912 823285 29312
69.457981577 10.10.1.2:59234 10.10.2.1:5001 44 0x6fe8574 0x6fdf80c 24 18 214912 823752 29312
69.470041038 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc4186 0x2fbba8ce 26 19 298496 829956 29312
69.482063230 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc472e 0x2fbba8ce 26 19 298496 825108 29312
69.494353231 10.10.1.2:59234 10.10.2.1:5001 44 0x6fe8b1c 0x6fdf80c 24 18 214912 824154 29312
69.518366737 10.10.1.2:59230 10.10.2.1:5001 32 0xee3e9a96 0xee3e187e 24 18 262656 819917 29312
69.530327615 10.10.1.2:59234 10.10.2.1:5001 44 0x6fe8b1c 0x6fdf80c 23 12 214912 822740 29312
69.542291306 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc472e 0x2fbba8ce 25 13 298496 822368 29312
69.554428056 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc472e 0x2fbba8ce 24 13 298496 821490 29312
69.566389371 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc4cd6 0x2fbba8ce 24 13 298496 822239 29312
69.578355335 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc4cd6 0x2fbba8ce 23 13 298496 819889 29312
69.590356823 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe8b1c 0x6fdf80c 22 12 214912 823330 29312
69.602360919 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc527e 0x2fbba8ce 23 13 298496 819327 29312
69.614411203 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc527e 0x2fbba8ce 22 13 298496 818846 29312
69.626340494 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe8b1c 0x6fdf80c 21 12 214912 822010 29312
69.638333085 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe8b1c 0x6fdf80c 20 12 214912 821198 29312
69.650307190 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc5826 0x2fbba8ce 22 13 298496 819931 29312
69.662180438 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc5826 0x2fbba8ce 21 13 298496 817874 29312
69.674247028 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc5dce 0x2fbba8ce 21 13 298496 817560 29312
69.686303640 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc5dce 0x2fbba8ce 20 13 298496 815791 29312
69.710250279 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc6376 0x2fbba8ce 20 13 298496 815751 29312
69.722212002 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc6376 0x2fbba8ce 19 13 298496 815710 29312
69.734084118 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ea5e6 0xee3e23ce 24 18 262656 820529 29312
69.758279088 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc691e 0x2fbba8ce 19 13 298496 817170 29312
69.770199800 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc691e 0x2fbba8ce 18 13 298496 816956 29312
69.782059467 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc6ec6 0x2fbba8ce 18 13 298496 818260 29312
69.785496228 10.10.1.2:59230 10.10.2.1:5001 32 0xee3eb136 0xee3e2f1e 24 18 262656 825530 29312
69.794182667 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc6ec6 0x2fbba8ce 17 13 298496 816386 29312
69.806180420 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe90c4 0x6fdf80c 20 12 214912 821986 29312
69.830118485 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ebc86 0xee3e34c6 24 18 262656 829176 29312
69.854200440 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ec7d6 0xee3e4016 24 18 262656 828953 29312
69.878159127 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ed326 0xee3e4b66 24 18 262656 828778 29312
69.890010166 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc746e 0x2fbba8ce 17 13 298496 816263 29312
69.902087951 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc746e 0x2fbba8ce 16 13 298496 816141 29312
69.926169561 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ede76 0xee3e56b6 24 18 262656 828617 29312
69.950083935 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ee9c6 0xee3e6206 24 18 262656 828471 29312
69.974136042 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ef516 0xee3e6d56 24 18 262656 828381 29312
69.985970899 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc7a16 0x2fbba8ce 16 13 298496 817545 29312
69.997955787 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc7a16 0x2fbba8ce 15 13 298496 817273 29312
70.021915566 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f0066 0xee3e78a6 25 18 262656 828302 29312
70.034053525 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe90c4 0x6fdf80c 19 12 214912 820816 29312
70.045882612 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe966c 0x6fdf80c 19 12 214912 821686 29312
70.069989809 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f0bb6 0xee3e83f6 25 18 262656 828171 29312
70.081885595 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe966c 0x6fdf80c 18 12 214912 822439 29312
70.093940694 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe9c14 0x6fdf80c 18 12 214912 823091 29312
70.105891755 10.10.1.2:59234 10.10.2.1:5001 52 0x6fe9c14 0x6fdf80c 17 12 214912 822126 29312
70.117920479 10.10.1.2:59234 10.10.2.1:5001 52 0x6fea1bc 0x6fdf80c 17 12 214912 821282 29312
70.129931444 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc7fbe 0x2fbba8ce 15 13 298496 818535 29312
70.141699901 10.10.1.2:59234 10.10.2.1:5001 52 0x6fea1bc 0x6fdf80c 16 12 214912 820541 29312
70.153538221 10.10.1.2:59234 10.10.2.1:5001 52 0x6fea764 0x6fdf80c 16 12 214912 821385 29312
70.165541147 10.10.1.2:59234 10.10.2.1:5001 52 0x6fea764 0x6fdf80c 15 12 214912 822104 29312
70.177906867 10.10.1.2:59234 10.10.2.1:5001 52 0x6fead0c 0x6fdf80c 15 12 214912 822720 29312
70.189825446 10.10.1.2:59234 10.10.2.1:5001 52 0x6fead0c 0x6fdf80c 14 12 214912 823310 29312
70.201852430 10.10.1.2:59232 10.10.2.1:5001 52 0x2fbc7fbe 0x2fbba8ce 14 13 298496 819276 29312
70.213900365 10.10.1.2:59234 10.10.2.1:5001 52 0x6feb2b4 0x6fdf80c 14 12 214912 823819 29312
70.237807220 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f1706 0xee3e8f46 25 18 262656 828133 29312
70.249875206 10.10.1.2:59234 10.10.2.1:5001 52 0x6feb2b4 0x6fdf80c 13 12 214912 824276 29312
70.261671609 10.10.1.2:59234 10.10.2.1:5001 52 0x6feb2b4 0x6fdf80c 12 12 214912 824705 29312
70.273941829 10.10.1.2:59234 10.10.2.1:5001 52 0x6feb85c 0x6fdf80c 12 12 214912 825075 29312
70.285818733 10.10.1.2:59234 10.10.2.1:5001 52 0x6febe04 0x6fdf80c 12 12 214912 825435 29312
70.297793460 10.10.1.2:59232 10.10.2.1:5001 52 0x2fbc7fbe 0x2fbba8ce 13 13 298496 820289 29312
70.309805156 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc8566 0x2fbba8ce 13 13 298496 821222 29312
70.321872943 10.10.1.2:59234 10.10.2.1:5001 44 0x6fec3ac 0x6fdf80c 12 12 214912 825735 29312
70.345891502 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f2256 0xee3e9a96 25 18 262656 828033 29312
70.357850208 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc8b0e 0x2fbc3636 13 13 262400 822070 29312
70.369847687 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc90b6 0x2fbc3636 13 13 290432 819738 29312
70.381799446 10.10.1.2:59234 10.10.2.1:5001 32 0x6fec954 0x6fe1454 12 12 207744 825518 29312
70.393823109 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc965e 0x2fbc3636 13 13 290432 816206 29312
70.405829717 10.10.1.2:59234 10.10.2.1:5001 32 0x6fed4a4 0x6fe8b1c 13 12 177408 820829 29312
70.417804060 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbc9c06 0x2fbc3636 13 13 290432 811606 29312
70.429808326 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbca1ae 0x2fbc3636 13 13 290432 804607 29312
70.441588042 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbca756 0x2fbc3636 13 13 290432 796968 29312
70.465745841 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f2da6 0xee3ea5e6 25 18 262656 827969 29312
70.477766640 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbcacfe 0x2fbc3636 13 13 290432 787268 29312
70.501763058 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f38f6 0xee3eb136 25 18 262656 815930 29312
70.513700200 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbcb2a6 0x2fbc3636 13 13 290432 777304 29312
70.537748274 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f4446 0xee3ebc86 25 18 262656 803471 29312
70.561754767 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f4f96 0xee3ec7d6 25 18 262656 791490 29312
70.585608526 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f5ae6 0xee3ed326 25 18 262656 780997 29312
70.597621988 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbcb84e 0x2fbc3636 13 13 290432 770080 29312
70.621710188 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f6636 0xee3ede76 25 18 262656 771804 29312
70.645627262 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f7186 0xee3ee9c6 25 18 262656 762270 29312
70.669608063 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f7cd6 0xee3ef516 25 18 262656 753928 29312
70.681432100 10.10.1.2:59232 10.10.2.1:5001 44 0x2fbcbdf6 0x2fbc3636 13 13 290432 760761 29312
70.705606797 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f8dce 0xee3f0066 25 18 262656 746620 29312
70.717657808 10.10.1.2:59234 10.10.2.1:5001 32 0x6feda4c 0x6fe90c4 13 12 214912 814161 29312
70.741602602 10.10.1.2:59230 10.10.2.1:5001 32 0xee3f991e 0xee3f0bb6 26 19 262656 738753 29312
70.753562176 10.10.1.2:59234 10.10.2.1:5001 32 0x6fedff4 0x6fe966c 13 12 214912 797841 29312
70.765382059 10.10.1.2:59234 10.10.2.1:5001 32 0x6fee59c 0x6fe9c14 13 12 214912 782069 29312
70.777564009 10.10.1.2:59234 10.10.2.1:5001 32 0x6fef0ec 0x6fea1bc 14 12 214912 766745 29312
70.789520251 10.10.1.2:59234 10.10.2.1:5001 32 0x6fef694 0x6fea764 14 12 214912 750384 29312
70.801446011 10.10.1.2:59234 10.10.2.1:5001 32 0x6fefc3c 0x6fead0c 14 12 214912 734583 29312
70.813542821 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcc39e 0x2fbc3636 13 13 290432 751099 29312
70.837520868 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fa46e 0xee3f1706 26 19 262656 730360 29312
70.849545566 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff01e4 0x6feb2b4 14 12 214912 719212 29312
70.861366402 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff078c 0x6feb85c 14 12 214912 702794 29312
70.873527356 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff0d34 0x6febe04 14 12 214912 688371 29312
70.885428674 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcceee 0x2fbc7fbe 14 13 271616 733712 29312
70.897444925 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcd496 0x2fbc8566 14 13 298496 715451 29312
70.909436627 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff12dc 0x6fec3ac 14 12 214912 675787 29312
70.933481517 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fafbe 0xee3f2256 26 19 262656 714028 29312
70.945529194 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcda3e 0x2fbc8b0e 14 13 298496 699473 29312
70.957419631 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcdfe6 0x2fbc90b6 14 13 298496 685498 29312
70.969381838 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff1884 0x6fec954 14 12 214912 664758 29312
70.981456096 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff1e2c 0x6fecefc 14 12 214912 655110 29312
70.993449055 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbce58e 0x2fbc965e 14 13 298496 673256 29312
71.005443169 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff23d4 0x6fed4a4 14 12 214912 648178 29312
71.017386534 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbceb36 0x2fbc9c06 14 13 298496 664051 29312
71.029427336 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcf0de 0x2fbca1ae 14 13 298496 655991 29312
71.041403021 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcf686 0x2fbca756 14 13 298496 648943 29312
71.065144116 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fbb0e 0xee3f2da6 26 19 262656 698223 29312
71.077345332 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbcfc2e 0x2fbcacfe 14 13 298496 642802 29312
71.101311801 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fc65e 0xee3f38f6 26 19 262656 685869 29312
71.113335718 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd01d6 0x2fbcb2a6 14 13 298496 637398 29312
71.137306418 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fd1ae 0xee3f4446 26 19 262656 675078 29312
71.161062142 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fdcfe 0xee3f4f96 26 19 262656 665637 29312
71.184934949 10.10.1.2:59230 10.10.2.1:5001 32 0xee3fe84e 0xee3f5ae6 26 19 262656 657346 29312
71.197097922 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd077e 0x2fbcb84e 14 13 298496 632676 29312
71.221255871 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ff39e 0xee3f6636 26 19 262656 650091 29312
71.245304763 10.10.1.2:59230 10.10.2.1:5001 32 0xee3ffeee 0xee3f7186 26 19 262656 643772 29312
71.269233511 10.10.1.2:59230 10.10.2.1:5001 32 0xee400a3e 0xee3f7cd6 26 19 262656 638259 29312
71.293170389 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd0d26 0x2fbcbdf6 14 13 298496 628525 29312
71.305187704 10.10.1.2:59230 10.10.2.1:5001 32 0xee40158e 0xee3f8826 26 19 262656 633429 29312
71.329176033 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff297c 0x6feda4c 14 12 214912 642107 29312
71.341085039 10.10.1.2:59230 10.10.2.1:5001 32 0xee4020de 0xee3f9376 26 19 262656 633695 29312
71.365115593 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff2f24 0x6fedff4 14 12 214912 638283 29312
71.377154350 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff34cc 0x6fee59c 14 12 214912 634941 29312
71.389052157 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff3a74 0x6feeb44 14 12 214912 632044 29312
71.389191280 10.10.1.2:59230 10.10.2.1:5001 32 0xee40377e 0xee3f9ec6 27 19 262656 633917 29312
71.401041187 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff45c4 0x6fef0ec 15 12 214912 630996 29312
71.413008142 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff4b6c 0x6fef694 15 12 214912 630056 29312
71.425057193 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff5114 0x6fefc3c 15 12 214912 629234 29312
71.437043495 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd12ce 0x2fbcc39e 14 13 298496 626426 29312
71.448983726 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd1876 0x2fbcc946 14 13 298496 626059 29312
71.473084888 10.10.1.2:59230 10.10.2.1:5001 32 0xee403d26 0xee3fa46e 27 19 262656 635625 29312
71.485028417 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff56bc 0x6ff01e4 15 12 214912 628531 29312
71.496994554 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff5c64 0x6ff078c 15 12 214912 629399 29312
71.509026211 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff620c 0x6ff0d34 15 12 214912 630177 29312
71.521030845 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd23c6 0x2fbcceee 15 13 298496 627231 29312
71.545040215 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff67b4 0x6ff12dc 15 12 214912 630842 29312
71.568975841 10.10.1.2:59230 10.10.2.1:5001 32 0xee404876 0xee3fafbe 27 19 262656 635617 29312
71.569434309 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd296e 0x2fbcd496 15 13 298496 628276 29312
71.592975558 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd2f16 0x2fbcda3e 15 13 298496 633739 29312
71.604926538 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff6d5c 0x6ff1884 15 12 214912 631436 29312
71.616975255 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff7304 0x6ff1e2c 15 12 214912 631949 29312
71.641020131 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff78ac 0x6ff23d4 15 12 214912 632394 29312
71.652898796 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd3a66 0x2fbce58e 15 13 298496 635451 29312
71.676988269 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd45b6 0x2fbcf0de 15 13 298496 638450 29312
71.700918320 10.10.1.2:59230 10.10.2.1:5001 32 0xee4053c6 0xee3fbb0e 27 19 262656 635601 29312
71.736920205 10.10.1.2:59230 10.10.2.1:5001 32 0xee405f16 0xee3fc65e 27 19 262656 635622 29312
71.748910363 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd5106 0x2fbcfc2e 15 13 298496 639589 29312
71.772836242 10.10.1.2:59230 10.10.2.1:5001 32 0xee406a66 0xee3fd1ae 27 19 262656 635620 29312
71.796886899 10.10.1.2:59230 10.10.2.1:5001 32 0xee4075b6 0xee3fdcfe 27 19 262656 635608 29312
71.820893957 10.10.1.2:59230 10.10.2.1:5001 32 0xee408106 0xee3fe84e 27 19 262656 635635 29312
71.856880536 10.10.1.2:59230 10.10.2.1:5001 32 0xee408c56 0xee3ff39e 27 19 262656 635675 29312
71.869559200 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd5c56 0x2fbd077e 15 13 298496 643585 29312
71.880760648 10.10.1.2:59230 10.10.2.1:5001 32 0xee4097a6 0xee3ffeee 27 19 262656 635668 29312
71.904836115 10.10.1.2:59230 10.10.2.1:5001 32 0xee40a2f6 0xee400a3e 27 19 262656 635641 29312
71.940766946 10.10.1.2:59230 10.10.2.1:5001 32 0xee40ae46 0xee40158e 27 19 262656 635636 29312
71.952761398 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff7e54 0x6ff297c 15 12 214912 632791 29312
71.953351732 10.10.1.2:59232 10.10.2.1:5001 32 0x2fbd61fe 0x2fbd0d26 15 13 298496 647194 29312
71.976718939 10.10.1.2:59230 10.10.2.1:5001 32 0xee40b996 0xee4020de 27 19 262656 635628 29312
72.000781362 10.10.1.2:59230 10.10.2.1:5001 32 0xee40c4e6 0xee402c2e 27 19 262656 635628 29312
72.012662163 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff83fc 0x6ff2f24 15 12 214912 631640 29312
72.024638818 10.10.1.2:59234 10.10.2.1:5001 32 0x6ff89a4 0x6ff34cc 15 12 214912 633627 29312
